2.766449009091659139e+00	2.105713451433425360e-04
4.687337558704589568e+00	1.132258387797540283e-04
6.667069532609252391e+00	6.740281179777929724e-05
8.652995556040854908e+00	4.603306046907459676e-05
1.067799044774463368e+01	3.218075595302762688e-05
1.258283568666310437e+01	2.421979037187176089e-05
1.453755034436339244e+01	1.846641356220002153e-05
1.650059109356505971e+01	1.447290401144336860e-05
1.848112931540222803e+01	1.143459026763562975e-05
2.044216183838622314e+01	9.290216712944880567e-06
2.237069727966600396e+01	7.598639980774479652e-06
2.433286637827409749e+01	6.297904807060919934e-06
2.633019262089781165e+01	5.195105727107270530e-06
2.827752694229070229e+01	4.358416521526610296e-06
3.021702624491575406e+01	3.665072202505829471e-06
3.216555714436933755e+01	3.091944155857852704e-06
3.411810869616009256e+01	2.621397585522026864e-06
3.607542355739618500e+01	2.229048480123562900e-06
3.803771018379882918e+01	1.902094447856709285e-06
4.000065005406411700e+01	1.636025937200489785e-06
4.194916470533509312e+01	1.400731802476734014e-06
4.389038118870110594e+01	1.211874262750267705e-06
4.585445318379596813e+01	1.037336688147545622e-06
4.780445866711644243e+01	8.880591055249413718e-07
4.975635944005266964e+01	7.591140057486553070e-07
5.172508198394858425e+01	6.572691786305221588e-07
5.368978998283395043e+01	5.674579664459494602e-07
5.563476185212449110e+01	4.876358750338984799e-07
5.758032152756251776e+01	4.166898032406054603e-07
5.952167290454028148e+01	3.510450286432623107e-07
6.148260732173254439e+01	2.929620704334782054e-07
6.344244709751544065e+01	2.417734680449817979e-07
6.540084765150150758e+01	1.933106168490495603e-07
6.735827960000908377e+01	1.563844443315419588e-07
6.931012136112180144e+01	1.205601150076260320e-07
7.126597850434744430e+01	8.505175466607310024e-08
7.320945561278632852e+01	5.465836797034642570e-08
7.516062917359562334e+01	3.112428229721488648e-08
7.711730104563297061e+01	1.309814296049312948e-08
7.906432917915859093e+01	-4.428809055117629178e-10
8.101776944085982279e+01	-7.557541564430341996e-09
8.297373143803505968e+01	-1.564673652443123414e-08
8.493724251574209916e+01	-1.541032602299152653e-08
8.689889983310706612e+01	-8.437124769706505016e-09
8.885217277131125968e+01	7.424996217212659847e-09
9.079529233441881786e+01	2.997695556426251869e-08
9.274038871275969598e+01	5.572924909555468566e-08
9.469665148652323694e+01	8.372185105419175416e-08
9.665178564746608458e+01	1.093708142668579359e-07
9.860668844371639352e+01	1.272881534547614747e-07
1.005656432163731324e+02	1.348656905801339759e-07
1.025233935491532122e+02	1.336505995373082939e-07
1.044820006547038673e+02	1.206204482968540400e-07
1.064255543866716636e+02	1.022385498538384980e-07
1.083769996767538544e+02	8.014268642490326926e-08
1.103332819338490935e+02	5.868113115723873607e-08
1.122762567011030370e+02	3.854035168154608455e-08
1.142299505889513398e+02	2.136664546029303750e-08
1.161845941708898522e+02	8.270704859179489075e-09
1.181431398615956851e+02	-4.258507737868515904e-09
1.200979427250146472e+02	-1.306000961215148559e-08
1.220438705343551504e+02	-2.152007984052893082e-08
1.240060868217183270e+02	-2.794506183735477132e-08
1.259584934853075140e+02	-3.370673626232580653e-08
1.279119722296068460e+02	-4.247414718109810340e-08
1.298671470170205566e+02	-4.723078734315248515e-08
1.318126413935215169e+02	-5.041088451285043459e-08
1.337717716474588485e+02	-5.210710771609574449e-08
1.357280367531938907e+02	-5.432624834617930748e-08
1.376751241200622928e+02	-5.690756187585564355e-08
1.396222305216122663e+02	-5.491828502366351711e-08
1.415737352078443507e+02	-5.191279915180989207e-08
1.435389358085752178e+02	-5.279478140200318369e-08
1.454975914009351357e+02	-5.624255401589066851e-08
1.474510007557747997e+02	-5.943330470681086263e-08
1.494053393426194702e+02	-6.385955230237254456e-08
1.513532193324795116e+02	-6.620634619316479341e-08
1.533015568815104643e+02	-6.783200401931806483e-08
1.552539916238027047e+02	-6.756245330963183034e-08
1.572015353558338120e+02	-6.558363806095402340e-08
1.591525805196842214e+02	-6.276008033043910664e-08
