2.766449009091659139e+00	2.106569725303695877e-04
4.687337558704589568e+00	1.132450871051387934e-04
6.667069532609252391e+00	6.744587056956230986e-05
8.652995556040854908e+00	4.608536714179994323e-05
1.067799044774463368e+01	3.224310961430580094e-05
1.258283568666310437e+01	2.428889887635298766e-05
1.453755034436339244e+01	1.853219431067493967e-05
1.650059109356505971e+01	1.453911876393988622e-05
1.848112931540222803e+01	1.145674183352927061e-05
2.044216183838622314e+01	9.296855425528306589e-06
2.237069727966600396e+01	7.605839025117776214e-06
2.433286637827409749e+01	6.295620357428413555e-06
2.633019262089781165e+01	5.214992953713456909e-06
2.827752694229070229e+01	4.403485717030854896e-06
3.021702624491575406e+01	3.723009927706968727e-06
3.216555714436933755e+01	3.178855797621110439e-06
3.411810869616009256e+01	2.719376071341792489e-06
3.607542355739618500e+01	2.343490870009361629e-06
3.803771018379882918e+01	2.012823790781305021e-06
4.000065005406411700e+01	1.734646506441697205e-06
4.194916470533509312e+01	1.489651615430058569e-06
4.389038118870110594e+01	1.286845977089137648e-06
4.585445318379596813e+01	1.104766251581786345e-06
4.780445866711644243e+01	9.549554037987277930e-07
4.975635944005266964e+01	8.344022078660293214e-07
5.172508198394858425e+01	7.263872090720822079e-07
5.368978998283395043e+01	6.334895309961071254e-07
5.563476185212449110e+01	5.541033638986588000e-07
5.758032152756251776e+01	4.845999265431446651e-07
5.952167290454028148e+01	4.293449668443880537e-07
6.148260732173254439e+01	3.766806438371245794e-07
6.344244709751544065e+01	3.274347111212990925e-07
6.540084765150150758e+01	2.864009278244532174e-07
6.735827960000908377e+01	2.486691760241145429e-07
6.931012136112180144e+01	2.167775703387495315e-07
7.126597850434744430e+01	1.879499781291069705e-07
7.320945561278632852e+01	1.625292128639071543e-07
7.516062917359562334e+01	1.388954312219984705e-07
7.711730104563297061e+01	1.156631287726680165e-07
7.906432917915859093e+01	9.570023220095300592e-08
8.101776944085982279e+01	7.689359918983781964e-08
8.297373143803505968e+01	6.380263324304772433e-08
8.493724251574209916e+01	5.620300040526278498e-08
8.689889983310706612e+01	5.020873300965832037e-08
8.885217277131125968e+01	5.781673482521962747e-08
9.079529233441881786e+01	7.148547669961337508e-08
9.274038871275969598e+01	9.547540432130782297e-08
9.469665148652323694e+01	1.179058307763792052e-07
9.665178564746608458e+01	1.388286664727319314e-07
9.860668844371639352e+01	1.488852642191043195e-07
1.005656432163731324e+02	1.470278284534355529e-07
1.025233935491532122e+02	1.361903293020089418e-07
1.044820006547038673e+02	1.169512499860371580e-07
1.064255543866716636e+02	9.462538087790145232e-08
1.083769996767538544e+02	6.815742129629009801e-08
1.103332819338490935e+02	4.156408464402767210e-08
1.122762567011030370e+02	2.004433045380230209e-08
1.142299505889513398e+02	3.783119151084558480e-09
1.161845941708898522e+02	-1.163872874972270714e-08
1.181431398615956851e+02	-2.554651462736017784e-08
1.200979427250146472e+02	-3.484547498171400910e-08
1.220438705343551504e+02	-4.291955519275884802e-08
1.240060868217183270e+02	-5.228707352259525127e-08
1.259584934853075140e+02	-5.815476431636598308e-08
1.279119722296068460e+02	-6.173110341328389385e-08
1.298671470170205566e+02	-6.444906813694118517e-08
1.318126413935215169e+02	-6.602890004761830937e-08
1.337717716474588485e+02	-6.479471635126581490e-08
1.357280367531938907e+02	-6.167628156689247280e-08
1.376751241200622928e+02	-5.589520776648607137e-08
1.396222305216122663e+02	-5.026149216869234269e-08
1.415737352078443507e+02	-4.627261403943381362e-08
1.435389358085752178e+02	-4.443117454092157813e-08
1.454975914009351357e+02	-4.195216687600530955e-08
1.474510007557747997e+02	-4.147815708763687058e-08
1.494053393426194702e+02	-4.060328375653747967e-08
1.513532193324795116e+02	-4.011126580080017118e-08
1.533015568815104643e+02	-4.061775988810485961e-08
1.552539916238027047e+02	-4.179301414227816257e-08
1.572015353558338120e+02	-4.224279579697269852e-08
1.591525805196842214e+02	-4.537659733521631026e-08
1.611172146735356421e+02	-4.959596456349464171e-08
1.630744331631938735e+02	-5.398050783830818077e-08
1.650224545547705759e+02	-5.784128047779618934e-08
1.669750935848125266e+02	-6.092102464967067173e-08
1.689336330473794590e+02	-6.120328028720914459e-08
1.708873559830289537e+02	-5.995357273691729225e-08
1.728303759508748669e+02	-5.578583858387290848e-08
1.747861554823722656e+02	-5.147204009784700816e-08
1.767493833256204141e+02	-4.923775847493710708e-08
1.787013022023145083e+02	-4.765553009863857731e-08
1.806517466801725789e+02	-4.790776959101476773e-08
1.826052581670591337e+02	-4.579842028416296959e-08
1.845568248961149891e+02	-4.244314605027792212e-08
1.865088271519656757e+02	-3.900217225062246690e-08
1.884580760843890062e+02	-3.498301660142437687e-08
1.904099144238453505e+02	-3.082142803740786607e-08
1.923685198100676814e+02	-2.596301403166328944e-08
1.943216753144575932e+02	-2.273139700251500396e-08
1.962712264739030559e+02	-2.049821151304498128e-08
1.982288357663781824e+02	-1.651795424173811563e-08
2.001826560592305668e+02	-1.165279713485806602e-08
