2.766449009091659139e+00	2.104019513353705406e-04
4.687337558704589568e+00	1.129891238771520108e-04
6.667069532609252391e+00	6.706956515653806847e-05
8.652995556040854908e+00	4.563984642032649553e-05
1.067799044774463368e+01	3.175244324754713599e-05
1.258283568666310437e+01	2.377873576559532599e-05
1.453755034436339244e+01	1.804611917816939791e-05
1.650059109356505971e+01	1.407389430294655416e-05
1.848112931540222803e+01	1.103726004486785099e-05
2.044216183838622314e+01	8.884137359164497066e-06
2.237069727966600396e+01	7.202771412031959343e-06
2.433286637827409749e+01	5.922158660848304544e-06
2.633019262089781165e+01	4.853365294097004414e-06
2.827752694229070229e+01	4.046912357136908469e-06
3.021702624491575406e+01	3.379217807673133363e-06
3.216555714436933755e+01	2.846616981617560356e-06
3.411810869616009256e+01	2.403351028148025738e-06
3.607542355739618500e+01	2.035384852875484073e-06
3.803771018379882918e+01	1.728536035826107854e-06
4.000065005406411700e+01	1.476744774789513038e-06
4.194916470533509312e+01	1.272022775510598434e-06
4.389038118870110594e+01	1.106375151520827295e-06
4.585445318379596813e+01	9.554740843928909488e-07
4.780445866711644243e+01	8.268172892758106574e-07
4.975635944005266964e+01	7.105813733198917385e-07
5.172508198394858425e+01	6.150322976023907638e-07
5.368978998283395043e+01	5.313088505443486038e-07
5.563476185212449110e+01	4.582421816232102907e-07
5.758032152756251776e+01	3.941234045701729736e-07
5.952167290454028148e+01	3.339894879124065070e-07
6.148260732173254439e+01	2.827105428252562884e-07
6.344244709751544065e+01	2.409127205087954048e-07
6.540084765150150758e+01	2.030482030368836275e-07
6.735827960000908377e+01	1.734357666287894459e-07
6.931012136112180144e+01	1.550403913985202199e-07
7.126597850434744430e+01	1.367813363718768588e-07
7.320945561278632852e+01	1.218445745599987667e-07
7.516062917359562334e+01	1.071598731979913480e-07
7.711730104563297061e+01	8.841251382398104411e-08
7.906432917915859093e+01	7.369117826539993842e-08
8.101776944085982279e+01	6.182904798552746872e-08
8.297373143803505968e+01	5.229977247807474447e-08
8.493724251574209916e+01	4.240842884677054149e-08
8.689889983310706612e+01	4.052025314772637696e-08
8.885217277131125968e+01	5.093839063327699762e-08
9.079529233441881786e+01	7.320115398400289368e-08
9.274038871275969598e+01	9.928078106744816199e-08
9.469665148652323694e+01	1.298973586482844914e-07
9.665178564746608458e+01	1.558076791286348586e-07
9.860668844371639352e+01	1.694026022478371656e-07
1.005656432163731324e+02	1.717132362957429361e-07
1.025233935491532122e+02	1.659109179292541699e-07
1.044820006547038673e+02	1.519615137001957638e-07
1.064255543866716636e+02	1.354662633750941987e-07
1.083769996767538544e+02	1.164935852524667205e-07
1.103332819338490935e+02	9.737474363356548156e-08
1.122762567011030370e+02	7.624432829766879470e-08
1.142299505889513398e+02	6.021585984875200664e-08
1.161845941708898522e+02	4.357010801656069227e-08
1.181431398615956851e+02	2.870847305357893337e-08
1.200979427250146472e+02	1.941167035360840206e-08
1.220438705343551504e+02	1.031387619873583888e-08
1.240060868217183270e+02	5.120558125258102032e-09
1.259584934853075140e+02	3.209176482222499383e-09
1.279119722296068460e+02	1.953162249275023134e-09
1.298671470170205566e+02	3.890426315333951425e-09
1.318126413935215169e+02	3.546201323961289892e-09
1.337717716474588485e+02	1.883952669811543024e-09
1.357280367531938907e+02	-5.871778754156413035e-11
1.376751241200622928e+02	-2.167253341124723607e-10
1.396222305216122663e+02	3.496176567709023660e-10
1.415737352078443507e+02	-6.754301456108488299e-10
1.435389358085752178e+02	1.575185013759204720e-10
1.454975914009351357e+02	-2.342311862470610195e-09
1.474510007557747997e+02	-2.547091692383999481e-09
1.494053393426194702e+02	-4.871224603788411803e-09
1.513532193324795116e+02	-3.865433093733830701e-09
1.533015568815104643e+02	-6.488331747437697013e-09
1.552539916238027047e+02	-6.664780294648752628e-09
1.572015353558338120e+02	-8.068305752493617554e-09
1.591525805196842214e+02	-1.049392857855783733e-08
1.611172146735356421e+02	-1.316216131912140231e-08
1.630744331631938735e+02	-1.633188623976661238e-08
1.650224545547705759e+02	-1.754516251351690525e-08
1.669750935848125266e+02	-1.700112132514559095e-08
1.689336330473794590e+02	-1.406734795690041552e-08
1.708873559830289537e+02	-1.126291412560364912e-08
1.728303759508748669e+02	-9.927624327584164577e-09
1.747861554823722656e+02	-1.072209175837858054e-08
1.767493833256204141e+02	-1.188426207873277443e-08
1.787013022023145083e+02	-1.253582966467428003e-08
1.806517466801725789e+02	-1.360280045075972853e-08
1.826052581670591337e+02	-1.276233488435316199e-08
1.845568248961149891e+02	-1.308150591662792572e-08
1.865088271519656757e+02	-1.355192562531388631e-08
1.884580760843890062e+02	-1.374044613382392235e-08
1.904099144238453505e+02	-1.561272198117454680e-08
1.923685198100676814e+02	-1.599039495180226666e-08
1.943216753144575932e+02	-1.624694366861500740e-08
1.962712264739030559e+02	-1.539026793625686335e-08
1.982288357663781824e+02	-1.454467888964417263e-08
2.001826560592305668e+02	-1.383284864504113106e-08
2.021356499049609567e+02	-1.346063521980324657e-08
2.040909150248786261e+02	-1.322080877507686947e-08
2.060425265480764381e+02	-1.170599807824933886e-08
2.079951638105671918e+02	-1.045242310733844606e-08
2.099499332212202773e+02	-9.985209587179610788e-09
2.119009899202461042e+02	-9.313646810768280024e-09
2.138517887152066521e+02	-9.601868077281935980e-09
2.158024247465513952e+02	-1.109678289648535953e-08
2.177555258833756682e+02	-1.216845256825493777e-08
2.197123096162464435e+02	-1.348998241101202194e-08
2.216673680999908242e+02	-1.412970110904372162e-08
2.236225878658738679e+02	-1.591293843837433650e-08
2.255783147803634563e+02	-1.829073564044276918e-08
2.275310363611180264e+02	-2.079725936175553683e-08
2.294848904494354827e+02	-2.358720498646250160e-08
2.314357151183918404e+02	-2.649682363057027502e-08
2.333817964787405970e+02	-2.981955218425201427e-08
2.353366470135908060e+02	-3.353037677538392965e-08
2.372913547104220982e+02	-3.718249089529590426e-08
2.392441649191791555e+02	-4.242007310024632825e-08
2.412004000379743047e+02	-4.684511075391272807e-08
2.431567088748294054e+02	-5.003915794707521723e-08
